0,98.46135690174904
1000,30.700243057041327
2000,23.389362957652143
3000,15.673787161446011
4000,13.661893151089853
5000,9.255017891772862
6000,3.4682318629401205
7000,2.091208683269384
8000,2.091208683269384
9000,2.091208683269384
10000,1.532759538293839
11000,1.1008026367840278
12000,0.8465930427502923
13000,0.5822761160494198
14000,0.35544995970400833
15000,0.3966640081290106
16000,0.209776057544512
17000,0.1576276426260731
18000,0.1163950410842915
19000,0.08952433787065553
20000,0.07118969711988034
21000,0.029917094262473586
22000,0.02851599731346685
23000,0.02267268287872209
24000,0.017087814654359764
25000,0.011148024233517215
26000,0.009072518665622342
27000,0.005391751267218188
28000,0.005851849885657501
29000,0.0029838446830603486
30000,0.0021928329079773847
31000,0.001716414774517253
32000,0.001117039852245012
33000,5.810498758543934E-4
34000,6.762336696509615E-4
35000,2.4028324872718725E-4
36000,3.1486018585381934E-4
37000,1.9296625710869751E-4
38000,1.4065503557312528E-4
39000,1.3513374199723685E-4
40000,5.134195620249894E-5
41000,5.939678272129382E-5
42000,4.634210624631148E-5
43000,3.096983519187151E-5
44000,1.9922803319447542E-5
45000,1.81546026839101E-5
46000,1.1419483566603247E-5
47000,9.564388051642386E-6
48000,4.947308500641255E-6
49000,4.047845734790337E-6
50000,3.5618416575984078E-6
51000,1.982662527022327E-6
52000,1.5721912206371306E-6
53000,1.1214242457006417E-6
54000,5.582568664975133E-7
55000,5.582568664975133E-7
56000,3.6456169006820846E-7
57000,2.6314821627005937E-7
58000,1.9835913483434558E-7
59000,1.4859519897919546E-7
59900,8.042248089014919E-8
